Unique Id,indicator_id,geo_type_id,measurement_type_id,internal_id,subtopic_id,Measurement_FPM,Measurement_NO,Measurement_NO2,Black Carbon,Measure,geo_type_name,description,geo_entity_id,geo_entity_name,year_description,year,PM2.5,NO,NO2,Black_Carbon,car_Volume,volume,Asthema Rates
605727,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),304,Upper West Side,2018 Summer,2018,9.48,11.98,18.4,1,7,200,16.4
605718,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),301,Washington Heights,2018 Summer,2018,8.65,8.98,14.97,0.9,23,28,68
605751,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),402,West Queens,2018 Summer,2018,8.89,7.31,14.92,0.94,40,11,175
605715,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2018 Summer,2018,9.31,8.15,15.84,1,34,19,31.8
605784,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),503,Willowbrook,2018 Summer,2018,7.74,3.69,9.09,0.63,40,26,22
649758,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),404,Bayside - Little Neck,2018-19 Winter,2018,6.92,16.32,18.18,,258,121,58
649692,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,2018-19 Winter,2018,7.23,18.97,23.23,,17,44,13.7
649710,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2018-19 Winter,2018,6.85,14.21,20.53,,69,36,231
649701,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),206,Borough Park,2018-19 Winter,2018,6.93,15.31,21.76,,28,47,50
649707,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2018-19 Winter,2018,6.74,15.93,18.66,,38,2,53
649722,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2018-19 Winter,2018,7.59,20.43,24.69,,315,16,20.6
649734,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,2018-19 Winter,2018,11.75,24.17,29.47,,294,31,32.8
649713,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2018-19 Winter,2018,6.69,13.81,18.52,,24,0,176
649677,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,2018-19 Winter,2018,7.89,19.69,22.62,,75,0,169
649689,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,2018-19 Winter,2018,8.15,21.91,24.83,,69,35,85.9
649704,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2018-19 Winter,2018,6.91,16.31,21.71,,126,8,174
649725,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),303,East Harlem,2018-19 Winter,2018,7.79,20.55,24.44,,82,7,43.4
649695,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),204,East New York,2018-19 Winter,2018,7.15,18.69,21.57,,188,3,46
649755,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),403,Flushing - Clearview,2018-19 Winter,2018,7.24,18.41,21.25,,128,0,14.5
649671,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),103,Fordham - Bronx Pk,2018-19 Winter,2018,7.2,17.32,19.92,,35,41,272
649764,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),406,Fresh Meadows,2018-19 Winter,2018,6.83,16.67,20.31,,25,37,54.9
649737,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,2018-19 Winter,2018,11.66,23.24,29.66,,22,25,16.5
649686,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),201,Greenpoint,2018-19 Winter,2018,9.24,31.52,26.69,,46,35,23
649740,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,2018-19 Winter,2018,11.04,22.83,27.47,,402,13,10
649680,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,2018-19 Winter,2018,7.75,20.29,23.89,,169,20,18.6
649683,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2018-19 Winter,2018,8.03,24.65,24.22,,78,129,20.7
649770,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),408,Jamaica,2018-19 Winter,2018,6.93,17.15,19.86,,406,52,39
649665,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),101,Kingsbridge - Riverdale,2018-19 Winter,2018,7.18,15.97,18.32,,72,5,3.8
649749,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),401,Long Island City - Astoria,2018-19 Winter,2018,8.62,25.72,25.7,,86,1,0
649746,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),310,Lower Manhattan,2018-19 Winter,2018,9.29,21.68,27.74,,557,158,51.2
649668,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,2018-19 Winter,2018,7.19,16.3,19.11,,56,161,230
649674,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2018-19 Winter,2018,7.31,17.48,20.36,,216,72,223
649779,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),501,Port Richmond,2018-19 Winter,2018,6.86,13.35,20.12,,94,5,74
649761,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),405,Ridgewood - Forest Hills,2018-19 Winter,2018,7.17,18.35,22.03,,12,81,25.4
649776,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),410,Rockaways,2018-19 Winter,2018,6.28,13.13,13.95,,17,126,123
649788,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),504,South Beach - Tottenville,2018-19 Winter,2018,6.43,10.62,14.25,,9,23,26
649773,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),409,Southeast Queens,2018-19 Winter,2018,6.73,16.03,17.99,,84,14,21.7
649767,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),407,Southwest Queens,2018-19 Winter,2018,6.86,16.34,20.41,,18,23,60
649782,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),502,Stapleton - St. George,2018-19 Winter,2018,6.44,12.73,17.83,,95,10,25.1
649698,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),205,Sunset Park,2018-19 Winter,2018,7.97,21.17,23.31,,56,11,3
649743,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),309,Union Square - Lower East Side,2018-19 Winter,2018,10.08,21.45,25.9,,30,6,0
649731,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),305,Upper East Side,2018-19 Winter,2018,8.96,23.4,26.49,,169,0,36.5
649728,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),304,Upper West Side,2018-19 Winter,2018,8.16,21.25,25.25,,12,30,598
649719,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),301,Washington Heights,2018-19 Winter,2018,7.76,19.53,22.24,,45,88,4194
649752,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),402,West Queens,2018-19 Winter,2018,8.01,23.32,24.36,,29,72,33.1
649716,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2018-19 Winter,2018,8.1,26.3,25.25,,27,99,39.6
649785,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),503,Willowbrook,2018-19 Winter,2018,6.53,11.38,16.55,,145,51,132
649757,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),404,Bayside - Little Neck,2019 Summer,2019,7.29,8.24,12.49,,90,71,42.5
649691,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,2019 Summer,2019,8.11,6.01,14.34,,204,169,222
649709,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2019 Summer,2019,7.79,5.87,13,,556,81,33
649700,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),206,Borough Park,2019 Summer,2019,7.91,5.7,13.58,,366,113,23
649706,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2019 Summer,2019,7.71,4.8,9.24,,190,105,814
649721,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2019 Summer,2019,8.19,6.96,16.78,,26,201,25
649733,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,2019 Summer,2019,11.24,10.57,24.86,,15,114,86
649712,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2019 Summer,2019,7.64,4.87,9.97,,24,144,27.4
649676,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,2019 Summer,2019,8.27,7.56,14.38,,152,0,47.6
649688,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,2019 Summer,2019,8.9,8.99,17.99,,87,123,100
649703,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2019 Summer,2019,7.87,5.36,12.75,,215,60,4.1
649724,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),303,East Harlem,2019 Summer,2019,8.27,7.26,16.73,,38,6,13
649694,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),204,East New York,2019 Summer,2019,8.02,5.36,11.97,,39,553,82
649754,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),403,Flushing - Clearview,2019 Summer,2019,7.76,6.88,13.61,,69,455,25.6
649670,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),103,Fordham - Bronx Pk,2019 Summer,2019,7.77,6.18,12.17,,78,297,92
649763,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),406,Fresh Meadows,2019 Summer,2019,7.35,6.49,12.64,,57,415,20.7
649736,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,2019 Summer,2019,11.11,9.8,24.78,,48,181,19.2
649685,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),201,Greenpoint,2019 Summer,2019,9.93,10.39,19.22,,15,10,40
649739,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,2019 Summer,2019,10.79,10.33,22.64,,37,16,13.1
649679,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,2019 Summer,2019,8.27,7.24,15.43,,73,198,106
649682,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2019 Summer,2019,8.71,8.06,15.52,,40,74,12.7
649769,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),408,Jamaica,2019 Summer,2019,7.48,7.15,13.05,,1,85,26
649664,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),101,Kingsbridge - Riverdale,2019 Summer,2019,7.78,5.58,10.39,,422,189,59
649748,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),401,Long Island City - Astoria,2019 Summer,2019,9.28,8.01,17.72,,4,31,32.3
649745,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),310,Lower Manhattan,2019 Summer,2019,9.52,10.05,23.09,,12,119,14
649667,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,2019 Summer,2019,7.7,6.29,12.28,,136,449,7.7
649673,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2019 Summer,2019,7.81,6.68,12.8,,70,10,20.3
649778,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),501,Port Richmond,2019 Summer,2019,7.79,4.99,14.27,,180,31,40
649760,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),405,Ridgewood - Forest Hills,2019 Summer,2019,7.91,5.35,12.77,,14,202,83
649775,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),410,Rockaways,2019 Summer,2019,7.02,5.04,7.33,,182,9,20.5
649787,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),504,South Beach - Tottenville,2019 Summer,2019,7.25,3.51,7.82,,92,120,16.9
649772,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),409,Southeast Queens,2019 Summer,2019,7.18,8.35,12.99,,53,228,115
649766,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),407,Southwest Queens,2019 Summer,2019,7.54,5.32,11.69,,46,74,57.7
649781,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),502,Stapleton - St. George,2019 Summer,2019,7.43,5.26,11.42,,216,80,233
649697,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),205,Sunset Park,2019 Summer,2019,8.86,9.39,16.21,,6,8,15
649742,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),309,Union Square - Lower East Side,2019 Summer,2019,10.09,8.91,20.28,,26,228,10.8
649730,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),305,Upper East Side,2019 Summer,2019,9.14,9.02,20.08,,189,355,8.1
649727,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),304,Upper West Side,2019 Summer,2019,8.55,8.23,18.84,,105,22,10
649718,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),301,Washington Heights,2019 Summer,2019,8.17,8.26,14.03,,122,445,50
649751,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),402,West Queens,2019 Summer,2019,8.61,7.09,15.58,,53,34,287
649715,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2019 Summer,2019,8.96,7.98,16.66,,71,168,5.3
649784,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),503,Willowbrook,2019 Summer,2019,7.39,4.06,10.36,,120,21,15
669744,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),404,Bayside - Little Neck,2019-20 Winter,2019,7.65,18.36,19.92,0.53,72,80,31
669810,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,2019-20 Winter,2019,7.81,23.82,27.58,0.58,303,118,4.8
669792,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2019-20 Winter,2019,7.56,17.61,23.75,0.53,138,26,1455
669801,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),206,Borough Park,2019-20 Winter,2019,7.49,18.86,25.64,0.53,36,12,54.5
669795,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2019-20 Winter,2019,6.85,19.47,22.86,0.49,71,140,26.8
669780,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2019-20 Winter,2019,7.56,22,26.6,0.7,19,119,1137
669768,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,2019-20 Winter,2019,11.38,29.25,33.6,0.88,23,288,57
669789,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2019-20 Winter,2019,6.98,16.47,22.1,0.47,69,93,16.5
669825,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,2019-20 Winter,2019,7.37,20.45,24.76,0.68,32,39,55.3
669813,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,2019-20 Winter,2019,8.55,28.76,28.64,0.68,235,43,140
669798,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2019-20 Winter,2019,7.47,20.05,26.13,0.54,47,67,20.1
669777,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),303,East Harlem,2019-20 Winter,2019,7.83,22.38,26.76,0.68,26,454,14
669807,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),204,East New York,2019-20 Winter,2019,7.4,23.27,25.5,0.56,35,304,41
669747,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),403,Flushing - Clearview,2019-20 Winter,2019,7.83,20.84,22.92,0.59,116,0,9.6
669831,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),103,Fordham - Bronx Pk,2019-20 Winter,2019,6.68,17.42,22.59,0.64,7,14,260
669738,365,3,104,2023,122,Fine Particulate Matter (PM2.5),Nitric Oxide (NO),Nitrogen Dioxide (NO2),Black Carbon,Mean,UHF42,Neighborhood (UHF 42),406,Fresh Meadows,2019-20 Winter,2019,7.63,19.27,22.53,0.54,86,13,57
