Unique Id,indicator_id,geo_type_id,measurement_type_id,internal_id,subtopic_id,name,Measure,geo_type_name,description,geo_entity_id,geo_entity_name,year_description,data_value,message
667232,375,3,104,2025,122,Nitrogen Dioxide (NO2),Mean,UHF42,Neighborhood (UHF 42),402,West Queens,2019-20 Winter,26.72,
667233,375,3,104,2025,122,Nitrogen Dioxide (NO2),Mean,UHF42,Neighborhood (UHF 42),402,West Queens,2020 Summer,12.85,
412479,375,3,104,2025,122,Nitrogen Dioxide (NO2),Mean,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2016 Summer,15.94,
549813,375,3,104,2025,122,Nitrogen Dioxide (NO2),Mean,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2016-17 Winter,26.64,
549811,375,3,104,2025,122,Nitrogen Dioxide (NO2),Mean,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2017 Summer,15.73,
602755,375,3,104,2025,122,Nitrogen Dioxide (NO2),Mean,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2017-18 Winter,27.7,
602754,375,3,104,2025,122,Nitrogen Dioxide (NO2),Mean,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2018 Summer,15.84,
643371,375,3,104,2025,122,Nitrogen Dioxide (NO2),Mean,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2018-19 Winter,25.25,
643370,375,3,104,2025,122,Nitrogen Dioxide (NO2),Mean,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2019 Summer,16.66,
667160,375,3,104,2025,122,Nitrogen Dioxide (NO2),Mean,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2019-20 Winter,28.7,
667161,375,3,104,2025,122,Nitrogen Dioxide (NO2),Mean,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2020 Summer,13.24,
412548,375,3,104,2025,122,Nitrogen Dioxide (NO2),Mean,UHF42,Neighborhood (UHF 42),503,Willowbrook,2016 Summer,10.16,
549882,375,3,104,2025,122,Nitrogen Dioxide (NO2),Mean,UHF42,Neighborhood (UHF 42),503,Willowbrook,2016-17 Winter,18.77,
549880,375,3,104,2025,122,Nitrogen Dioxide (NO2),Mean,UHF42,Neighborhood (UHF 42),503,Willowbrook,2017 Summer,10.16,
602824,375,3,104,2025,122,Nitrogen Dioxide (NO2),Mean,UHF42,Neighborhood (UHF 42),503,Willowbrook,2017-18 Winter,19.5,
602823,375,3,104,2025,122,Nitrogen Dioxide (NO2),Mean,UHF42,Neighborhood (UHF 42),503,Willowbrook,2018 Summer,9.09,
643440,375,3,104,2025,122,Nitrogen Dioxide (NO2),Mean,UHF42,Neighborhood (UHF 42),503,Willowbrook,2018-19 Winter,16.55,
643439,375,3,104,2025,122,Nitrogen Dioxide (NO2),Mean,UHF42,Neighborhood (UHF 42),503,Willowbrook,2019 Summer,10.36,
667298,375,3,104,2025,122,Nitrogen Dioxide (NO2),Mean,UHF42,Neighborhood (UHF 42),503,Willowbrook,2019-20 Winter,18.46,
667299,375,3,104,2025,122,Nitrogen Dioxide (NO2),Mean,UHF42,Neighborhood (UHF 42),503,Willowbrook,2020 Summer,7.84,
